,Vtest,Vrecon,BV0,BV1,BH0,BH1,W00,W01,W10,W11,epoch,trainingstep,analogZero,DA0,DV0,DV1,DH0,DH1,RA0,RV0,RV1,RH0,RH1,aV0,aV1,aH0,aH1,MSE
102,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",-8,-8,1,-7,7,-16,13,-1,50,101,1.9712967032967035,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9675897435897438,1.9722637362637363,1.9840293040293042,1.9593699633699635,0.9242640687119286
103,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1]]",-7,-9,1,-7,8,-16,12,-1,51,102,1.9704908424908427,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.968717948717949,1.9733919413919416,1.984835164835165,1.958886446886447,1.0207106781186548
104,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1]]",-8,-9,1,-7,7,-16,12,-1,51,103,1.97178021978022,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9708131868131868,1.9695238095238097,1.9930549450549453,1.9361611721611722,0.9207106781186548
105,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1]]",-9,-9,1,-7,6,-16,12,-1,52,104,1.9690402930402933,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9703296703296704,1.9708131868131868,1.9896703296703298,1.9351941391941394,0.932842712474619
106,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1]]",-10,-9,1,-7,5,-16,12,-1,52,105,1.9695238095238097,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9671062271062272,1.9716190476190478,1.9895091575091577,1.9382564102564104,0.7535533905932738
107,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1]]",-11,-9,1,-7,4,-16,12,-1,53,106,1.967912087912088,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9632380952380954,1.9712967032967035,1.989025641025641,1.9361611721611722,0.7949747468305832
108,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1]]",-10,-10,1,-7,5,-16,11,-1,53,107,1.9643663003663006,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9592087912087914,1.9703296703296704,1.9833846153846155,1.9595311355311356,0.8121320343559641
109,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1]]",-11,-10,1,-7,4,-16,11,-1,54,108,1.9704908424908427,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9624322344322345,1.9664615384615385,1.9862857142857144,1.9364835164835166,0.8535533905932737
110,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 0]]",-10,-11,1,-7,5,-16,10,-1,54,109,1.9716190476190478,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9624322344322345,1.9677509157509159,1.9825787545787548,1.9601758241758243,1.032842712474619
111,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0]]",-11,-11,1,-7,4,-16,10,-1,55,110,1.9696849816849817,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9616263736263737,1.964849816849817,1.9856410256410257,1.9372893772893773,0.9535533905932738
112,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0]]",-10,-12,1,-7,5,-16,9,-1,55,111,1.9709743589743591,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9601758241758243,1.9635604395604398,1.9812893772893774,1.9601758241758243,0.95
113,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 0], [0, 0], [0, 0], [1, 0], [0, 0], [1, 1], [0, 0], [1, 0], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0]]",-9,-12,1,-7,6,-16,9,-1,56,112,1.9692014652014653,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9642051282051283,1.961787545787546,1.9672673992673995,1.961948717948718,0.9914213562373095
114,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0]]",-9,-11,1,-7,6,-16,10,-1,56,113,1.969846153846154,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9625934065934068,1.9606593406593409,1.9719413919413922,1.9614652014652016,1.0
115,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0]]",-8,-11,1,-7,7,-16,10,-1,57,114,1.9693626373626374,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9633992673992675,1.9622710622710624,1.9695238095238097,1.9611428571428573,0.95
116,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0]]",-7,-10,1,-7,8,-16,11,-1,57,115,1.9725860805860806,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9677509157509159,1.9622710622710624,1.9709743589743591,1.9627545787545788,0.9707106781186547
117,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1]]",-6,-9,1,-7,9,-16,12,-1,58,116,1.970007326007326,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.972747252747253,1.9683956043956046,1.9692014652014653,1.9630769230769232,0.95
118,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1]]",-6,-8,1,-7,9,-16,13,-1,58,117,1.9706520146520148,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9746813186813188,1.9701684981684984,1.9701684981684984,1.961948717948718,1.0414213562373096
119,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1]]",-7,-8,1,-7,8,-16,13,-1,59,118,1.9714578754578755,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9733919413919416,1.9733919413919416,1.995794871794872,1.9376117216117217,0.9121320343559642
120,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1]]",-8,-8,1,-7,7,-16,13,-1,59,119,1.9692014652014653,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9722637362637363,1.97403663003663,1.9951501831501832,1.9363223443223445,0.882842712474619
121,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1]]",-9,-8,1,-7,6,-16,13,-1,60,120,1.9703296703296704,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.968717948717949,1.9741978021978024,1.99192673992674,1.9330989010989013,0.8742640687119284
122,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1]]",-9,-9,1,-7,6,-16,12,-1,60,121,1.9712967032967035,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9656556776556777,1.9751648351648352,1.9907985347985349,1.9361611721611722,0.8621320343559642
123,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1]]",-9,-9,1,-7,6,-16,12,-1,61,122,1.9709743589743591,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9674285714285715,1.9711355311355312,1.989831501831502,1.9384175824175824,0.6707106781186548
124,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0]]",-9,-10,1,-7,6,-16,11,-1,61,123,1.9706520146520148,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9685567765567766,1.9714578754578755,1.9875750915750916,1.9382564102564104,0.8914213562373096
125,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 0], [1, 1], [0, 0]]",-8,-10,1,-7,7,-16,11,-1,62,124,1.9719413919413922,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9651721611721613,1.9675897435897438,1.9827399267399268,1.9600146520146522,0.95
126,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 0]]",-8,-9,1,-7,7,-16,12,-1,62,125,1.968879120879121,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9701684981684984,1.9671062271062272,1.9706520146520148,1.9606593406593409,0.9621320343559642
127,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",-7,-8,1,-7,8,-16,13,-1,63,126,1.9716190476190478,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9667838827838828,1.970007326007326,1.9704908424908427,1.963882783882784,0.9621320343559644
128,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1]]",-6,-8,1,-7,9,-16,13,-1,63,127,1.9704908424908427,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9690402930402933,1.9733919413919416,1.983868131868132,1.9584029304029305,0.9914213562373095
129,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",-6,-8,1,-7,9,-16,13,-1,64,128,1.9696849816849817,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9762930402930403,1.97403663003663,1.9946666666666668,1.9380952380952383,0.8914213562373096
130,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1]]",-7,-8,1,-7,8,-16,13,-1,64,129,1.9709743589743591,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9741978021978024,1.9750036630036631,1.995794871794872,1.9372893772893773,0.8414213562373096
131,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0]]",-8,-9,0,-7,7,-16,12,-1,65,130,1.9692014652014653,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9743589743589745,1.9754871794871796,1.9940219780219781,1.9374505494505496,0.7707106781186548
132,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0]]",-9,-9,0,-7,6,-16,12,-1,65,131,1.969846153846154,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9711355311355312,1.9709743589743591,1.9903150183150184,1.9380952380952383,0.932842712474619
133,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [0, 1], [0, 0]]",-9,-9,0,-7,6,-16,12,-1,66,132,1.97178021978022,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9651721611721613,1.9683956043956046,1.9840293040293042,1.960820512820513,0.932842712474619
134,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1]]",-8,-9,0,-7,7,-16,12,-1,66,133,1.9703296703296704,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9651721611721613,1.9695238095238097,1.9692014652014653,1.9650109890109893,0.8207106781186548
135,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1]]",-8,-8,1,-7,7,-16,13,-1,67,134,1.9703296703296704,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9685567765567766,1.9709743589743591,1.9666227106227108,1.9611428571428573,0.9035533905932738
136,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1]]",-7,-9,1,-7,8,-16,12,-1,67,135,1.9714578754578755,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9683956043956046,1.9724249084249086,1.984673992673993,1.9596923076923078,1.0207106781186548
137,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1]]",-7,-9,1,-7,8,-16,12,-1,68,136,1.9706520146520148,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9714578754578755,1.97178021978022,1.99192673992674,1.9364835164835166,1.0
138,"[[0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1]]",-8,-9,1,-7,7,-16,12,-1,68,137,1.9711355311355312,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9750036630036631,1.9719413919413922,1.9930549450549453,1.9363223443223445,0.95
