,Vtest,Vrecon,BV0,BV1,BH0,BH1,W00,W01,W10,W11,epoch,trainingstep,analogZero,DA0,DV0,DV1,DH0,DH1,RA0,RV0,RV1,RH0,RH1,aV0,aV1,aH0,aH1,MSE
101,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 0]]",1,2,0,-1,3,-19,-3,13,50,100,1.9709743589743591,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9741978021978024,1.9675897435897438,1.9593699633699635,1.9585641025641027,0.35
102,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 1], [0, 0]]",0,2,0,0,3,-19,-3,14,50,101,1.9703296703296704,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.9709743589743591,1.9695238095238097,1.963882783882784,1.9606593406593409,0.4
103,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [1, 1]]",0,3,-1,0,3,-19,-3,15,51,102,1.9708131868131868,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.969846153846154,1.9690402930402933,1.9677509157509159,1.9711355311355312,0.6207106781186548
104,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [1, 1], [1, 1], [1, 1], [0, 0], [0, 1], [0, 1], [1, 1], [0, 1], [0, 0], [1, 1]]",0,4,0,1,4,-18,-2,16,51,103,1.9714578754578755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9735531135531137,1.9650109890109893,1.9721025641025642,1.9453479853479856,0.65
105,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",-1,4,0,2,4,-18,-2,17,52,104,1.9701684981684984,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.9746813186813188,1.9696849816849817,1.9661391941391944,1.9680732600732602,0.6
106,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 0]]",-2,4,0,3,4,-18,-2,18,52,105,1.97178021978022,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.9753260073260075,1.9693626373626374,1.9680732600732602,1.9714578754578755,0.55
107,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0]]",-1,4,-1,2,4,-18,-3,17,53,106,1.9703296703296704,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.9664615384615385,1.9724249084249086,1.961948717948718,2.000630036630037,0.5707106781186548
108,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [0, 1], [1, 1]]",0,5,-2,2,4,-17,-3,18,53,107,1.9674285714285715,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.9712967032967035,1.9677509157509159,1.969846153846154,1.9750036630036631,0.5621320343559643
109,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 0], [1, 1]]",0,4,-1,2,5,-17,-3,18,54,108,1.969846153846154,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9785494505494508,1.9695238095238097,1.9616263736263737,1.9743589743589745,0.45
110,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 0]]",0,4,-1,2,5,-17,-3,18,54,109,1.9693626373626374,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9772600732600734,1.9682344322344323,1.9645274725274726,1.9743589743589745,0.35
111,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [1, 0], [1, 0]]",0,3,-2,1,4,-18,-4,17,55,110,1.9706520146520148,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.9751648351648352,1.9671062271062272,1.9656556776556777,1.9733919413919416,0.45
112,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [1, 1]]",-1,4,-3,2,3,-18,-4,18,55,111,1.9703296703296704,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.9759706959706962,1.9653333333333334,1.9709743589743591,1.9472820512820515,0.7121320343559642
113,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1]]",-2,5,-3,3,3,-18,-4,19,56,112,1.9695238095238097,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9714578754578755,1.9663003663003664,1.9695238095238097,1.948893772893773,0.7535533905932738
114,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",-3,5,-3,4,3,-18,-4,20,56,113,1.9703296703296704,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.9695238095238097,1.9663003663003664,1.958080586080586,1.974842490842491,0.7535533905932736
115,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",-4,5,-3,4,3,-19,-4,20,57,114,1.9701684981684984,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9667838827838828,1.9721025641025642,1.960981684981685,1.9812893772893774,0.7742640687119285
116,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",-4,5,-3,4,3,-19,-4,20,57,115,1.9703296703296704,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.937772893772894,2.0014358974358974,1.956952380952381,2.0033699633699635,0.7949747468305832
117,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0]]",-3,4,-3,3,3,-19,-4,19,58,116,1.9693626373626374,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.9374505494505496,2.001758241758242,1.9545347985347987,2.0048205128205128,0.7121320343559643
118,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 1], [1, 0]]",-2,4,-3,3,3,-18,-4,19,58,117,1.9722637362637363,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9400293040293042,1.99789010989011,1.9564688644688646,2.0011135531135533,0.6621320343559642
119,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1]]",-1,5,-3,3,3,-17,-4,20,59,118,1.9706520146520148,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.968879120879121,1.964849816849817,1.9632380952380954,1.974842490842491,0.7535533905932738
120,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1]]",-1,6,-3,4,3,-16,-4,21,59,119,1.9708131868131868,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.972747252747253,1.9663003663003664,1.9677509157509159,1.9511501831501832,0.7535533905932738
121,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",-1,5,-2,3,4,-17,-4,20,60,120,1.9712967032967035,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.9745201465201467,1.968717948717949,1.957919413919414,1.9835457875457876,0.6621320343559642
122,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",-2,5,-2,3,4,-18,-4,20,60,121,1.9693626373626374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9751648351648352,1.9667838827838828,1.961948717948718,1.9783882783882785,0.7035533905932738
123,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0]]",-2,5,-2,3,4,-18,-4,20,61,122,1.9711355311355312,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9456703296703297,2.0011135531135533,1.9593699633699635,2.005787545787546,0.7035533905932738
124,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 1], [1, 0]]",-1,4,-1,2,5,-18,-4,19,61,123,1.97178021978022,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.941802197802198,2.0012747252747256,1.9556630036630038,2.0033699633699635,0.35
125,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [0, 1], [0, 1], [0, 0], [0, 1], [1, 0], [1, 0]]",-1,4,-1,2,5,-18,-4,19,62,124,1.9711355311355312,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.9753260073260075,1.967912087912088,1.9741978021978024,1.9484102564102566,0.35
126,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 0], [1, 1]]",-1,5,-1,3,5,-17,-3,20,62,125,1.9714578754578755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.97403663003663,1.965978021978022,1.974842490842491,1.9485714285714286,0.6207106781186548
127,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",-1,5,0,3,6,-17,-2,20,63,126,1.963882783882784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9754871794871796,1.9690402930402933,1.964849816849817,1.976776556776557,0.45
128,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [1, 1], [1, 0], [1, 1], [0, 1], [1, 1], [1, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",-2,5,-1,3,5,-18,-3,20,63,127,1.969846153846154,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.978871794871795,1.9696849816849817,1.970007326007326,1.9780659340659341,0.5707106781186548
129,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 1], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 1]]",-3,5,-2,3,4,-19,-4,20,64,128,1.9672673992673995,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.972908424908425,1.9701684981684984,1.9663003663003664,1.976937728937729,0.682842712474619
130,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 1], [1, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 1], [0, 0]]",-2,4,-2,2,4,-19,-4,19,64,129,1.9712967032967035,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.9671062271062272,1.9733919413919416,1.957919413919414,2.0043369963369964,0.5707106781186548
131,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [0, 1], [1, 0]]",-2,4,-2,2,4,-19,-4,19,65,130,1.9716190476190478,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9400293040293042,1.9972454212454214,1.9575970695970697,2.0001465201465205,0.5414213562373096
132,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1]]",-2,5,-2,2,4,-19,-4,20,65,131,1.9703296703296704,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.9712967032967035,1.9654945054945057,1.964688644688645,1.973875457875458,0.7328427124746191
133,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 0], [1, 1]]",-3,6,-2,3,4,-19,-4,21,66,132,1.9704908424908427,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9737142857142858,1.968717948717949,1.9708131868131868,1.9482490842490843,0.6914213562373095
134,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 1], [0, 0], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [1, 1]]",-3,5,-1,2,5,-20,-4,20,66,133,1.9696849816849817,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.9714578754578755,1.9685567765567766,1.9590476190476191,1.976937728937729,0.6707106781186548
135,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [1, 1], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [1, 1], [0, 0]]",-3,4,0,1,6,-21,-4,19,67,134,1.9696849816849817,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.9724249084249086,1.9685567765567766,1.9627545787545788,1.9733919413919416,0.45
136,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[0, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 0], [1, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 1], [0, 0]]",-4,4,-1,1,5,-22,-5,19,67,135,1.968879120879121,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9733919413919416,1.9672673992673995,1.9666227106227108,1.9683956043956046,0.55
137,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 1], [0, 1], [0, 0], [0, 1], [1, 0], [0, 0]]",-3,4,-1,0,5,-22,-5,18,68,136,1.9712967032967035,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.9645274725274726,1.9719413919413922,1.9592087912087914,2.0001465201465205,0.45
138,"[[1, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [0, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]","[[1, 0], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [0, 1], [1, 0], [1, 1], [0, 0], [1, 1], [1, 0], [1, 0], [1, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 0], [1, 0]]",-2,4,-1,-1,6,-22,-5,18,68,137,1.969846153846154,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.9743589743589745,1.9682344322344323,1.9672673992673995,1.9732307692307693,0.3
